"","occurrenceID","datasetName","basisOfRecord","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","establishmentMeans","occurrenceStatus","eventID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","scientificNameAuthorship","vernacularName","modified","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","fieldNumber","locationID","waterBody","county","municipality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","georeferenceRemarks","measurementUnit","measurementMethod","populationTrend"
"874","urn:uuid:e4e2f159-df10-4024-9ccc-d0c409c8b37e","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_549 | art: 6 | lnr: 935 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:6c49d7aa-5cb0-4e59-ad92-9d578652966f","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_549 | innført_år:","NVE Vatn_lnr:41272 | NOFA locationID:8603bb9f-283f-414c-9489-dff5726782c8","Jenshusvatnet","Nord-Trøndelag","Steinkjer",64.1724836669966,11.429810557144,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:bd7a6dcf-9d49-4c1a-8647-8961dbe41d40	urn:uuid:a9439362-4ae0-4ee9-9086-88f111a7f811	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"875","urn:uuid:b6eeecf3-e8eb-424f-ab8d-7a7575daaf57","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_559 | art: 5 | lnr: 953 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:44486dc2-7e1b-4b4d-b47c-fc7a705d60b6","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_559 | innført_år:","NVE Vatn_lnr:38057 | NOFA locationID:5504dc76-7fc6-438a-80a2-5f0cfddd6bb2","Bogatjørna","Nord-Trøndelag","Verran",63.8519885263996,10.5705854116926,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"876","urn:uuid:a9439362-4ae0-4ee9-9086-88f111a7f811","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_561 | art: 5 | lnr: 955 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:bd7a6dcf-9d49-4c1a-8647-8961dbe41d40","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_561 | innført_år:","NVE Vatn_lnr:40764 | NOFA locationID:86dff5c7-7e4e-4e24-b307-4d9448798369","Sæterlangvatnet","Nord-Trøndelag","Namdalseid",64.301988324501,11.0493049150939,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"877","urn:uuid:1133f9cd-93ab-4d73-9bde-e31898dcca01","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_562 | art: 5 | lnr: 956 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:d7393ddb-0485-48a0-b3a3-59d126e46c63","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_562 | innført_år:","NVE Vatn_lnr:40844 | NOFA locationID:1cd39e34-0c00-49ce-9df8-79c5c647c114","Bjørfarvatnet","Nord-Trøndelag","Namdalseid",64.2804908463763,10.9740897147857,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:135f62fb-7da5-43cd-95e6-d4ee6911611a	urn:uuid:dc1f2847-ec71-4cbc-b2b2-5ed3737f7274	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"878","urn:uuid:dc1f2847-ec71-4cbc-b2b2-5ed3737f7274","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_563 | art: 5 | lnr: 957 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:135f62fb-7da5-43cd-95e6-d4ee6911611a","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_563 | innført_år:","NVE Vatn_lnr:41684 | NOFA locationID:5652d92c-24ba-4895-a1ec-aac2afa696df","Fiskløysa","Nord-Trøndelag","Snåsa",64.0551907077843,12.4237266609138,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"879","urn:uuid:e83de1c3-b8bd-4ed7-bbda-8c05d4e51343","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_566 | art: 5 | lnr: 960 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:b6790724-aed5-4c4c-87d3-2ef8ca93e5e4","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_566 | innført_år:","NVE Vatn_lnr:930 | NOFA locationID:2e9569fd-f43e-487d-84c8-3b72bc18c177","Snåsavatnet","Nord-Trøndelag","Steinkjer",64.1745815750887,11.9757648154472,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"880","urn:uuid:d3523f1d-7799-483c-a717-49c19ee4899f","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_566 | art: 6 | lnr: 961 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:b6790724-aed5-4c4c-87d3-2ef8ca93e5e4","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_566 | innført_år:","NVE Vatn_lnr:930 | NOFA locationID:2e9569fd-f43e-487d-84c8-3b72bc18c177","Snåsavatnet","Nord-Trøndelag","Steinkjer",64.1745815750887,11.9757648154472,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"881","urn:uuid:e0250f7a-fc6e-4b2e-b906-0a83ad16aa98","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_566 | art: 39 | lnr: 962 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:b6790724-aed5-4c4c-87d3-2ef8ca93e5e4","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_566 | innført_år:","NVE Vatn_lnr:930 | NOFA locationID:2e9569fd-f43e-487d-84c8-3b72bc18c177","Snåsavatnet","Nord-Trøndelag","Steinkjer",64.1745815750887,11.9757648154472,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"882","urn:uuid:2918db5a-81f7-4714-8a2b-5ffd4b0a1f22","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_567 | art: 5 | lnr: 963 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:aca4660a-7712-424e-ae88-b1eff059cd4b","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_567 | innført_år:","NVE Vatn_lnr:40484 | NOFA locationID:ade1cae5-4d55-4b7d-8b10-f5fb0de99037","Grønlitjørna","Nord-Trøndelag","Lierne",64.3089457462681,13.8457998911766,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:26cc032a-73a8-4770-94b0-efeeec21921c	urn:uuid:4f1c6fed-b34c-4362-8e3a-6f073be66aac	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"883","urn:uuid:4f1c6fed-b34c-4362-8e3a-6f073be66aac","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_568 | art: 5 | lnr: 964 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:26cc032a-73a8-4770-94b0-efeeec21921c","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_568 | innført_år:","NVE Vatn_lnr:40117 | NOFA locationID:880350a1-fbcf-4fbf-8a58-64daf3baed40","Storolatjørnin","Nord-Trøndelag","Lierne",64.4108046330939,13.4482271917299,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"884","urn:uuid:5f6f0cf1-53f6-419f-91f5-a8e59d230b69","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_568 | art: 6 | lnr: 965 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:26cc032a-73a8-4770-94b0-efeeec21921c","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_568 | innført_år:","NVE Vatn_lnr:40117 | NOFA locationID:880350a1-fbcf-4fbf-8a58-64daf3baed40","Storolatjørnin","Nord-Trøndelag","Lierne",64.4108046330939,13.4482271917299,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:0cf245df-2664-4af5-8855-6e9cca29391f	urn:uuid:493f62a0-9ba6-49f2-8db9-508463e677ab	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"885","urn:uuid:ebe82af7-b236-4658-aec2-f3b156f4970c","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_573 | art: 5 | lnr: 972 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:4b573d2e-1b8d-4350-863d-48953e266960","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_573 | innført_år:","NVE Vatn_lnr:1142 | NOFA locationID:e790ebb8-2d93-489f-b3c6-d5fc09e0d0f4","Langvatnet","Nord-Trøndelag","Lierne",64.0811982538232,13.6872709130151,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"886","urn:uuid:3416bbd4-7d32-4834-bb2e-6cf682b651eb","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_573 | art: 6 | lnr: 973 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:4b573d2e-1b8d-4350-863d-48953e266960","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_573 | innført_år:","NVE Vatn_lnr:1142 | NOFA locationID:e790ebb8-2d93-489f-b3c6-d5fc09e0d0f4","Langvatnet","Nord-Trøndelag","Lierne",64.0811982538232,13.6872709130151,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"887","urn:uuid:7d74a9ef-ead8-4533-a621-affcba0b98a6","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_573 | art: 36 | lnr: 974 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:4b573d2e-1b8d-4350-863d-48953e266960","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_573 | innført_år:","NVE Vatn_lnr:1142 | NOFA locationID:e790ebb8-2d93-489f-b3c6-d5fc09e0d0f4","Langvatnet","Nord-Trøndelag","Lierne",64.0811982538232,13.6872709130151,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"888","urn:uuid:493f62a0-9ba6-49f2-8db9-508463e677ab","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_574 | art: 5 | lnr: 975 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:0cf245df-2664-4af5-8855-6e9cca29391f","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_574 | innført_år:","NVE Vatn_lnr:1137 | NOFA locationID:3df839c5-6116-4219-beee-7d30e2ef39d8","Rengen","Nord-Trøndelag","Lierne",64.1000295950275,13.983381243546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"889","urn:uuid:188f70ed-21f4-43fe-8451-8c541b50f6fc","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_574 | art: 6 | lnr: 976 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:0cf245df-2664-4af5-8855-6e9cca29391f","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_574 | innført_år:","NVE Vatn_lnr:1137 | NOFA locationID:3df839c5-6116-4219-beee-7d30e2ef39d8","Rengen","Nord-Trøndelag","Lierne",64.1000295950275,13.983381243546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"890","urn:uuid:7b7bd848-21e5-4862-98c9-89b9104d2e7c","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_574 | art: 39 | lnr: 977 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:0cf245df-2664-4af5-8855-6e9cca29391f","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_574 | innført_år:","NVE Vatn_lnr:1137 | NOFA locationID:3df839c5-6116-4219-beee-7d30e2ef39d8","Rengen","Nord-Trøndelag","Lierne",64.1000295950275,13.983381243546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"891","urn:uuid:4a11de39-6c41-4b90-ad0c-e6b4be35aa11","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_574 | art: 36 | lnr: 978 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:0cf245df-2664-4af5-8855-6e9cca29391f","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_574 | innført_år:","NVE Vatn_lnr:1137 | NOFA locationID:3df839c5-6116-4219-beee-7d30e2ef39d8","Rengen","Nord-Trøndelag","Lierne",64.1000295950275,13.983381243546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"892","urn:uuid:ee33ec67-dd85-4663-a52a-b1cf20aca87d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_574 | art: 20 | lnr: 979 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:0cf245df-2664-4af5-8855-6e9cca29391f","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_574 | innført_år:","NVE Vatn_lnr:1137 | NOFA locationID:3df839c5-6116-4219-beee-7d30e2ef39d8","Rengen","Nord-Trøndelag","Lierne",64.1000295950275,13.983381243546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"893","urn:uuid:d6aeed95-0b70-4212-9851-2d346798c6bb","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_578 | art: 5 | lnr: 983 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:5c496940-764d-4d03-a3d6-74054f874339","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_578 | innført_år:","NVE Vatn_lnr:39776 | NOFA locationID:fdeb003a-d901-44ad-a521-f071476ae866","Øvre Blåmurtjørnin","Nord-Trøndelag","Røyrvik",64.5386659399219,13.1688235208328,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"894","urn:uuid:18566cc2-9765-4a4a-a501-ee1b7ec838af","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_579 | art: 5 | lnr: 984 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:d40f1c7f-67f2-4f09-b44f-d193104576a7","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_579 | innført_år:","NVE Vatn_lnr:719 | NOFA locationID:3a512754-c768-48ba-917c-0c6ad044d04e","vestre Rekaren","Nord-Trøndelag","Røyrvik",65.0531293569734,13.6272510942474,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"895","urn:uuid:7a006c74-fb0b-495e-b6e3-c7b3f529cbaf","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_580 | art: 5 | lnr: 985 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:37e5ab42-d10a-48b8-900e-27e7c407cce5","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_580 | innført_år:","NVE Vatn_lnr:696 | NOFA locationID:e67d1d31-b90c-4a3c-9891-a54d5ef04017","Tunnsjøen","Nord-Trøndelag","Røyrvik",64.7256729575531,13.2912597892027,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"896","urn:uuid:d0869e1f-e607-475e-8260-9e84d2eab2e8","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_580 | art: 6 | lnr: 986 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:37e5ab42-d10a-48b8-900e-27e7c407cce5","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_580 | innført_år:","NVE Vatn_lnr:696 | NOFA locationID:e67d1d31-b90c-4a3c-9891-a54d5ef04017","Tunnsjøen","Nord-Trøndelag","Røyrvik",64.7256729575531,13.2912597892027,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"897","urn:uuid:76d01d30-5cc7-439e-8550-0db5e6b37555","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_580 | art: 36 | lnr: 987 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:37e5ab42-d10a-48b8-900e-27e7c407cce5","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_580 | innført_år:","NVE Vatn_lnr:696 | NOFA locationID:e67d1d31-b90c-4a3c-9891-a54d5ef04017","Tunnsjøen","Nord-Trøndelag","Røyrvik",64.7256729575531,13.2912597892027,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"898","urn:uuid:19f85dd2-1b7b-4e06-aa56-050076ab873a","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_580 | art: 47 | lnr: 988 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","present","urn:uuid:37e5ab42-d10a-48b8-900e-27e7c407cce5","Cottus gobio","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","European bullhead","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_580 | innført_år:","NVE Vatn_lnr:696 | NOFA locationID:e67d1d31-b90c-4a3c-9891-a54d5ef04017","Tunnsjøen","Nord-Trøndelag","Røyrvik",64.7256729575531,13.2912597892027,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"899","urn:uuid:8c0d7d16-8c88-4c7c-88e7-e199758af34d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_584 | art: 5 | lnr: 992 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:e940ef33-fadd-47ef-bbdf-a324b7cfa0c8","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_584 | innført_år:","NVE Vatn_lnr:40469 | NOFA locationID:61185772-b90b-44da-ae33-ed9af6587525","Liatjørnin","Nord-Trøndelag","Grong",64.3560430258253,12.2477193580443,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:df09b82d-32de-413a-9cf2-10e31a5e7eee	urn:uuid:ca213eee-616f-4322-b064-95bbebc96d60	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"900","urn:uuid:ca213eee-616f-4322-b064-95bbebc96d60","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_585 | art: 5 | lnr: 993 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:df09b82d-32de-413a-9cf2-10e31a5e7eee","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_585 | innført_år:","NVE Vatn_lnr:39687 | NOFA locationID:f11fd902-a737-48c9-9328-f5e9a3c63715","Røyrtjørna","Nord-Trøndelag","Grong",64.5828014136559,12.4584498152347,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
